Customer_ID,Customer_Name,Age,Gender,City,Customer_Segment,Account_Type,Tenure_Months,Digital_Engagement_Score,Monthly_Income_Band,Preferred_Channel,Account_Status
FT-C01025,Zainab Mohammed,19,Male,Kano,Everyday,Current,77,42.8,250k-499k,Mobile App,Active
FT-C01026,Daniel Bello,37,Female,Ibadan,Student,Current,33,56.1,100k-249k,Mobile App,Active
FT-C01027,Emeka Okafor,18,Male,Lagos,Student,Savings,5,85,100k-249k,Mobile App,Active
FT-C01028,Grace Bello,54,Female,Abuja,Everyday,Savings,78,72.7,250k-499k,Mobile App,Active
FT-C01029,Grace Bello,26,Female,Kano,Student,Savings,91,50.6,500k-999k,Mobile App,Active
FT-C01030,Samuel Ojo,34,Male,Lagos,Everyday,Savings,87,38.6,Below 100k,Mobile App,Active
FT-C01031,Emeka Eze,26,Female,Lagos,Premium,Savings,14,92.1,250k-499k,Web,Active
FT-C01032,Ibrahim Usman,28,Female,Lagos,SME,Savings,68,31,100k-249k,Mobile App,Active
FT-C01033,Mariam Eze,32,Male,Lagos,Student,Savings,83,79.4,500k-999k,Mobile App,Active
FT-C01034,Ada Ibrahim,41,Female,Enugu,Student,Savings,47,58.4,Below 100k,Mobile App,Active
FT-C01035,Emeka Adebayo,55,Male,Abuja,Everyday,Savings,54,86.8,250k-499k,Web,Active
FT-C01036,Emeka Ibrahim,52,Female,Kaduna,Everyday,Premium,4,49.2,Below 100k,Mobile App,Active
FT-C01037,Yusuf Okafor,47,Male,Abuja,SME,Savings,94,100,250k-499k,Web,Active
FT-C01038,Daniel Ibrahim,48,Female,Kano,Everyday,Current,83,75.2,500k-999k,USSD,Active
FT-C01039,Zainab Adeyemi,22,Female,Lagos,Everyday,Savings,95,78.2,500k-999k,Mobile App,Active
FT-C01040,Samuel Nwosu,61,Prefer not to say,Abuja,Student,Current,95,54.1,500k-999k,Web,Active
FT-C01041,Blessing Bello,31,Male,Lagos,Student,Savings,9,65.6,250k-499k,Web,Active
FT-C01042,David Usman,28,Male,Abuja,SME,Current,53,66.1,500k-999k,Mobile App,Active
FT-C01043,Blessing Ojo,26,Female,Port Harcourt,Everyday,Savings,77,100,250k-499k,Web,Dormant
FT-C01044,David Williams,51,Male,Kaduna,SME,Current,78,75.2,1m+,Mobile App,Active
FT-C01045,Mariam Ibrahim,29,Male,Ibadan,Everyday,Savings,60,77.8,250k-499k,Mobile App,Active
FT-C01046,Amina Bello,52,Male,Lagos,Everyday,Current,46,77.6,250k-499k,Web,Active
FT-C01047,Mariam Adebayo,52,Male,Lagos,Premium,Savings,54,79.3,100k-249k,Web,Active
FT-C01048,Ibrahim Nwosu,18,Female,Lagos,Everyday,Savings,74,43,250k-499k,USSD,Active
FT-C01049,Zainab Adeyemi,57,Female,Port Harcourt,Everyday,Savings,95,100,Below 100k,Mobile App,Active
FT-C01050,Blessing Adebayo,39,Male,Kano,Student,Current,37,52.2,500k-999k,Mobile App,Dormant
FT-C01051,Fatima Ojo,46,Female,Kaduna,Everyday,Premium,23,67.3,250k-499k,Mobile App,Active
FT-C01052,Zainab Usman,25,Female,Lagos,Everyday,Current,27,95.6,1m+,Mobile App,Active
FT-C01053,Daniel Eze,28,Male,Port Harcourt,Everyday,Savings,70,100,Below 100k,Mobile App,Restricted
FT-C01054,Grace Adeyemi,58,Male,Abuja,Everyday,Savings,90,82.5,100k-249k,Mobile App,Dormant
FT-C01055,Mariam Adeyemi,54,Male,Ibadan,Premium,Premium,66,58.9,500k-999k,Mobile App,Active
FT-C01056,Yusuf Nwosu,31,Male,Port Harcourt,Student,Savings,61,70.3,100k-249k,Mobile App,Active
FT-C01057,Blessing Ibrahim,47,Male,Ibadan,Student,Current,77,71,250k-499k,Mobile App,Active
FT-C01058,Mariam Adebayo,52,Female,Ibadan,Everyday,Premium,51,71.6,500k-999k,USSD,Active
FT-C01059,Mariam Ojo,38,Female,Lagos,SME,Premium,50,45.9,250k-499k,Web,Active
FT-C01060,Tunde Usman,54,Female,Benin City,Everyday,Savings,19,90.7,100k-249k,Mobile App,Active
FT-C01061,Ibrahim Bello,22,Female,Lagos,Everyday,Savings,1,70.4,500k-999k,USSD,Dormant
FT-C01062,Zainab Adebayo,36,Male,Ibadan,Student,Savings,40,55,Below 100k,Web,Active
FT-C01063,Amina Usman,31,Female,Abuja,Everyday,Current,32,59,500k-999k,USSD,Active
FT-C01064,Ibrahim Ojo,43,Female,Port Harcourt,SME,Savings,22,72.9,Below 100k,Mobile App,Active
FT-C01065,David Adebayo,21,Female,Enugu,Premium,Savings,93,42.7,250k-499k,Mobile App,Active
FT-C01066,Chiamaka Bello,42,Female,Enugu,Student,Savings,66,83.8,Below 100k,USSD,Active
FT-C01067,Blessing Usman,62,Female,Benin City,Everyday,Savings,40,72.2,250k-499k,Mobile App,Active
FT-C01068,Chiamaka Ibrahim,59,Female,Port Harcourt,Everyday,Current,38,96.2,Below 100k,USSD,Active
FT-C01069,David Garba,42,Female,Kano,Everyday,Current,48,69.4,500k-999k,Web,Active
FT-C01070,Ibrahim Ojo,35,Female,Port Harcourt,Student,Savings,55,48.5,250k-499k,USSD,Active
FT-C01071,Chiamaka Williams,57,Female,Enugu,Premium,Savings,75,46.4,Below 100k,Mobile App,Active
FT-C01072,Grace Okafor,25,Male,Abuja,SME,Premium,81,61,250k-499k,Mobile App,Active
FT-C01073,Blessing Nwosu,56,Female,Kaduna,Everyday,Savings,55,62.9,250k-499k,Mobile App,Active
FT-C01074,Emeka Okafor,57,Female,Kaduna,Everyday,Current,51,57.8,100k-249k,USSD,Active
FT-C01075,Ibrahim Mohammed,31,Male,Kano,Everyday,Premium,60,70.3,Below 100k,Mobile App,Active
FT-C01076,Grace Williams,49,Female,Lagos,Premium,Savings,8,57.3,100k-249k,Mobile App,Active
FT-C01077,Blessing Ojo,55,Male,Lagos,SME,Savings,86,72.6,Below 100k,Mobile App,Active
FT-C01078,Ada Eze,50,Male,Benin City,Everyday,Premium,68,58.6,Below 100k,Mobile App,Active
FT-C01079,Tunde Ibrahim,40,Female,Lagos,Premium,Savings,75,79.4,100k-249k,Mobile App,Active
FT-C01080,Grace Williams,32,Male,Benin City,Everyday,Savings,72,62.4,250k-499k,Mobile App,Active
FT-C01081,Zainab Nwosu,50,Female,Port Harcourt,Premium,Savings,9,90.4,250k-499k,Web,Active
FT-C01082,Amina Usman,42,Male,Abuja,SME,Savings,90,79.7,Below 100k,Mobile App,Active
FT-C01083,Mariam Adebayo,34,Female,Enugu,Everyday,Current,2,71.5,1m+,USSD,Active
FT-C01084,Fatima Usman,50,Male,Ibadan,Everyday,Premium,80,64.3,500k-999k,Web,Active
FT-C01085,Chiamaka Nwosu,64,Female,Port Harcourt,SME,Current,95,40.7,100k-249k,Mobile App,Active
FT-C01086,Ibrahim Williams,19,Male,Port Harcourt,SME,Savings,70,93.4,Below 100k,Web,Active
FT-C01087,Grace Adeyemi,31,Male,Abuja,Premium,Savings,85,55.7,1m+,Mobile App,Active
FT-C01088,Daniel Nwosu,57,Female,Kano,Premium,Current,90,69.6,250k-499k,Mobile App,Active
FT-C01089,Fatima Usman,57,Female,Lagos,Everyday,Savings,59,74.2,100k-249k,Web,Dormant
FT-C01090,Samuel Garba,56,Male,Kaduna,Premium,Current,19,64.7,250k-499k,Mobile App,Active
FT-C01091,David Williams,23,Male,Enugu,SME,Savings,28,92.4,500k-999k,Mobile App,Active
FT-C01092,Samuel Adebayo,23,Female,Lagos,Student,Current,72,46,Below 100k,Mobile App,Active
FT-C01093,Zainab Bello,20,Male,Kano,Everyday,Savings,14,99.2,500k-999k,Web,Active
FT-C01094,Amina Williams,24,Male,Port Harcourt,Everyday,Savings,24,80.1,500k-999k,Mobile App,Active
FT-C01095,Emeka Adeyemi,25,Male,Lagos,Everyday,Savings,44,63.6,250k-499k,Mobile App,Active
FT-C01096,Mariam Usman,59,Female,Kaduna,Everyday,Savings,56,63.8,500k-999k,Mobile App,Active
FT-C01097,Ibrahim Nwosu,32,Male,Lagos,Everyday,Savings,90,28.1,Below 100k,USSD,Active
FT-C01098,Samuel Usman,64,Female,Lagos,Everyday,Current,95,52.7,250k-499k,Mobile App,Active
FT-C01099,Yusuf Bello,46,Prefer not to say,Port Harcourt,Everyday,Current,51,61.6,100k-249k,Web,Active
FT-C01100,Emeka Ojo,50,Male,Port Harcourt,Everyday,Current,32,71.2,100k-249k,Mobile App,Active
FT-C01101,Daniel Bello,47,Female,Port Harcourt,Premium,Premium,50,90.7,100k-249k,Web,Active
FT-C01102,Amina Eze,56,Male,Kano,Everyday,Savings,41,100,100k-249k,Mobile App,Active
FT-C01103,Ibrahim Okafor,44,Female,Ibadan,Everyday,Savings,66,72.9,Below 100k,Web,Active
FT-C01104,Zainab Usman,53,Prefer not to say,Ibadan,Everyday,Savings,25,71.7,100k-249k,Mobile App,Active
FT-C01105,Grace Mohammed,46,Prefer not to say,Lagos,Everyday,Current,61,59.2,100k-249k,Mobile App,Active
FT-C01106,Blessing Ojo,55,Male,Abuja,Premium,Savings,66,37.1,250k-499k,Web,Active
FT-C01107,Daniel Williams,50,Female,Lagos,Everyday,Current,42,57.1,Below 100k,Web,Active
FT-C01108,Ada Garba,54,Male,Lagos,Student,Savings,65,64.3,250k-499k,Web,Active
FT-C01109,Mariam Usman,44,Female,Port Harcourt,SME,Premium,36,85.6,100k-249k,USSD,Active
FT-C01110,Grace Ojo,50,Female,Lagos,Student,Premium,76,77.4,Below 100k,Mobile App,Active
FT-C01111,Emeka Garba,21,Male,Lagos,Premium,Savings,9,72,100k-249k,USSD,Active
FT-C01112,Tunde Adeyemi,39,Female,Lagos,SME,Savings,36,57.5,100k-249k,Mobile App,Active
FT-C01113,Yusuf Ibrahim,19,Female,Kaduna,Student,Current,92,32.3,250k-499k,Web,Active
FT-C01114,Ada Okafor,27,Prefer not to say,Kaduna,Everyday,Savings,38,33.4,100k-249k,Mobile App,Active
FT-C01115,Amina Mohammed,22,Female,Ibadan,Everyday,Savings,33,38.1,1m+,Mobile App,Active
FT-C01116,Mariam Adeyemi,27,Female,Enugu,SME,Current,42,62.7,1m+,Mobile App,Active
FT-C01117,Grace Okafor,50,Male,Kano,Everyday,Savings,61,85.9,100k-249k,Mobile App,Active
FT-C01118,Samuel Nwosu,55,Female,Port Harcourt,Everyday,Current,46,85.4,500k-999k,Mobile App,Active
FT-C01119,Chiamaka Usman,30,Male,Lagos,Student,Current,86,82.3,Below 100k,Mobile App,Active
FT-C01120,Daniel Adebayo,48,Prefer not to say,Kano,Student,Savings,89,58.7,250k-499k,Mobile App,Active
FT-C01121,Grace Garba,64,Male,Kano,Everyday,Savings,61,88.6,500k-999k,Mobile App,Active
FT-C01122,Grace Williams,53,Male,Ibadan,Premium,Savings,18,51.2,100k-249k,Mobile App,Active
FT-C01123,Tunde Garba,62,Female,Kano,Everyday,Current,70,83.4,Below 100k,Mobile App,Active
FT-C01124,Samuel Ibrahim,41,Female,Port Harcourt,Student,Savings,82,37.9,Below 100k,Mobile App,Active
FT-C01125,Grace Adebayo,32,Male,Kano,Everyday,Premium,80,46.8,100k-249k,Mobile App,Active
FT-C01126,Ibrahim Eze,46,Male,Kaduna,Everyday,Savings,15,97.7,250k-499k,Web,Dormant
FT-C01127,Fatima Mohammed,25,Male,Abuja,SME,Savings,48,64.3,100k-249k,USSD,Active
FT-C01128,Yusuf Ibrahim,22,Female,Kano,Premium,Savings,72,55.7,100k-249k,Mobile App,Active
FT-C01129,Yusuf Ibrahim,46,Female,Abuja,Student,Savings,13,87.8,250k-499k,Web,Active
FT-C01130,Zainab Ibrahim,64,Female,Ibadan,Everyday,Savings,43,89.9,500k-999k,Web,Active
FT-C01131,Amina Eze,21,Male,Kano,Everyday,Savings,60,60.2,Below 100k,Mobile App,Active
FT-C01132,Emeka Williams,29,Female,Lagos,Premium,Savings,57,73,500k-999k,Web,Active
FT-C01133,Tunde Bello,62,Male,Ibadan,Everyday,Savings,71,70.5,250k-499k,Mobile App,Active
FT-C01134,Mariam Ojo,19,Male,Lagos,Everyday,Savings,17,17.1,500k-999k,Mobile App,Active
FT-C01135,Amina Williams,44,Female,Ibadan,Everyday,Current,50,42.9,500k-999k,Mobile App,Active
FT-C01136,Yusuf Ojo,48,Male,Abuja,Student,Savings,32,85,250k-499k,Mobile App,Active
FT-C01137,Chiamaka Ibrahim,53,Female,Kano,SME,Savings,22,53,100k-249k,Web,Active
FT-C01138,Blessing Eze,53,Male,Lagos,SME,Current,55,77.5,250k-499k,Mobile App,Active
FT-C01139,Yusuf Garba,43,Male,Ibadan,Everyday,Savings,57,72.7,1m+,Mobile App,Active
FT-C01140,Emeka Williams,60,Male,Lagos,Everyday,Current,13,89.9,250k-499k,Mobile App,Active
FT-C01141,David Ojo,44,Male,Benin City,Everyday,Savings,47,43.5,Below 100k,Web,Dormant
FT-C01142,Chiamaka Ojo,22,Female,Enugu,SME,Savings,87,75.1,Below 100k,Web,Active
FT-C01143,Zainab Okafor,37,Female,Kaduna,Everyday,Premium,62,66.8,1m+,Web,Active
FT-C01144,Amina Garba,28,Male,Benin City,SME,Savings,54,53.8,Below 100k,Mobile App,Active
FT-C01145,Zainab Okafor,27,Female,Kano,Everyday,Current,29,53.7,Below 100k,Mobile App,Active
FT-C01146,Daniel Adeyemi,57,Female,Lagos,SME,Savings,22,72.1,100k-249k,Mobile App,Active
FT-C01147,Fatima Usman,55,Female,Lagos,Student,Current,65,79.3,1m+,Mobile App,Active
FT-C01148,Emeka Ibrahim,23,Male,Abuja,Student,Premium,29,69.1,100k-249k,Mobile App,Active
FT-C01149,Daniel Bello,25,Female,Kano,Everyday,Savings,48,69.7,100k-249k,Mobile App,Active
FT-C01150,Zainab Eze,40,Male,Enugu,Everyday,Current,5,59,250k-499k,Mobile App,Active
FT-C01151,David Adebayo,64,Prefer not to say,Lagos,Everyday,Savings,35,60.2,Below 100k,USSD,Active
FT-C01152,Yusuf Garba,43,Female,Enugu,Everyday,Current,74,53.7,500k-999k,Web,Active
FT-C01153,Blessing Bello,63,Female,Ibadan,Everyday,Savings,83,58.7,250k-499k,Mobile App,Active
FT-C01154,David Nwosu,60,Female,Ibadan,Premium,Premium,71,78.7,250k-499k,Mobile App,Active
FT-C01155,Chiamaka Nwosu,29,Male,Lagos,Everyday,Savings,46,80.7,500k-999k,Mobile App,Active
FT-C01156,Ada Adebayo,43,Female,Lagos,Premium,Savings,35,45,1m+,Web,Active
FT-C01157,Amina Ibrahim,30,Female,Port Harcourt,Premium,Premium,45,51.9,100k-249k,Web,Dormant
FT-C01158,Ibrahim Mohammed,57,Female,Ibadan,Everyday,Current,13,55.2,Below 100k,USSD,Active
FT-C01159,Ada Garba,35,Male,Lagos,SME,Savings,10,66.8,500k-999k,Mobile App,Active
FT-C01160,Daniel Williams,42,Female,Port Harcourt,Everyday,Savings,66,37.7,100k-249k,Web,Active
FT-C01161,Tunde Nwosu,50,Male,Benin City,Everyday,Savings,70,52.2,1m+,Mobile App,Active
FT-C01162,Grace Ojo,64,Male,Benin City,Premium,Savings,72,43.1,1m+,USSD,Active
FT-C01163,Blessing Mohammed,57,Female,Enugu,Student,Savings,25,75.2,Below 100k,Web,Active
FT-C01164,Blessing Garba,60,Male,Abuja,Everyday,Current,44,67.5,1m+,Web,Active
FT-C01165,Blessing Ojo,29,Female,Lagos,Everyday,Savings,60,59.7,100k-249k,Mobile App,Active
FT-C01166,Grace Nwosu,61,Male,Kano,Premium,Current,47,48.9,250k-499k,Web,Active
FT-C01167,Ada Adebayo,53,Male,Abuja,Everyday,Current,40,60,Below 100k,Mobile App,Active
FT-C01168,Zainab Ibrahim,65,Male,Lagos,Premium,Savings,7,57.8,500k-999k,Mobile App,Dormant
FT-C01169,Zainab Adebayo,21,Female,Lagos,SME,Savings,46,97.4,250k-499k,Mobile App,Active
FT-C01170,David Ibrahim,22,Female,Abuja,SME,Savings,23,85.9,250k-499k,Mobile App,Active
FT-C01171,Amina Bello,54,Female,Lagos,Everyday,Savings,83,55.6,500k-999k,Mobile App,Active
FT-C01172,Amina Williams,25,Female,Lagos,Everyday,Current,46,71,250k-499k,Mobile App,Active
FT-C01173,Ada Okafor,59,Female,Lagos,Everyday,Savings,86,85,100k-249k,Mobile App,Active
FT-C01174,Samuel Ibrahim,45,Female,Lagos,Everyday,Current,13,55.6,500k-999k,Mobile App,Active
FT-C01175,Yusuf Okafor,48,Female,Ibadan,Everyday,Savings,21,42.5,500k-999k,Mobile App,Active
FT-C01176,Yusuf Adeyemi,26,Female,Port Harcourt,Everyday,Savings,1,35.7,1m+,Mobile App,Active
FT-C01177,Samuel Okafor,46,Male,Ibadan,SME,Savings,19,90.9,1m+,Mobile App,Active
FT-C01178,Yusuf Eze,31,Female,Lagos,SME,Savings,60,64.6,100k-249k,Mobile App,Active
FT-C01179,Fatima Bello,57,Female,Lagos,Everyday,Savings,33,73.2,100k-249k,Mobile App,Active
FT-C01180,Blessing Adebayo,58,Female,Ibadan,Everyday,Savings,4,57.7,100k-249k,Web,Active
FT-C01181,Blessing Eze,39,Female,Port Harcourt,Everyday,Premium,3,45.2,250k-499k,Mobile App,Active
FT-C01182,Tunde Eze,28,Male,Port Harcourt,Everyday,Current,91,48.5,100k-249k,Web,Active
FT-C01183,Emeka Adeyemi,40,Female,Abuja,Premium,Savings,52,43.9,500k-999k,Mobile App,Active
FT-C01184,Daniel Garba,18,Male,Enugu,Premium,Savings,28,83.3,Below 100k,USSD,Active
FT-C01185,Emeka Usman,63,Prefer not to say,Lagos,SME,Savings,70,94.9,Below 100k,Mobile App,Active
FT-C01186,Samuel Garba,54,Male,Abuja,Student,Savings,70,68.7,100k-249k,Mobile App,Active
FT-C01187,Zainab Nwosu,38,Male,Ibadan,Premium,Savings,55,40.7,Below 100k,Mobile App,Active
FT-C01188,Daniel Ibrahim,43,Male,Port Harcourt,Premium,Savings,57,76.9,250k-499k,Mobile App,Active
FT-C01189,Emeka Adeyemi,63,Prefer not to say,Abuja,Everyday,Savings,87,90.8,Below 100k,Web,Active
FT-C01190,Ibrahim Nwosu,53,Male,Abuja,Premium,Savings,16,85.5,Below 100k,Mobile App,Active
FT-C01191,Yusuf Okafor,40,Male,Benin City,Premium,Savings,24,67.5,Below 100k,Mobile App,Dormant
FT-C01192,Daniel Williams,18,Male,Lagos,Everyday,Savings,69,63.8,500k-999k,USSD,Active
FT-C01193,Amina Garba,57,Male,Lagos,Everyday,Current,41,67.3,500k-999k,Mobile App,Dormant
FT-C01194,Amina Adeyemi,32,Male,Lagos,Everyday,Savings,77,90.1,Below 100k,Mobile App,Active
FT-C01195,Ibrahim Williams,38,Female,Benin City,SME,Savings,47,81.7,500k-999k,Mobile App,Active
FT-C01196,Ibrahim Eze,64,Female,Lagos,Everyday,Savings,76,61.1,100k-249k,Mobile App,Active
FT-C01197,Ibrahim Ibrahim,26,Female,Kaduna,Everyday,Premium,69,60.6,100k-249k,USSD,Active
FT-C01198,David Mohammed,26,Female,Port Harcourt,Everyday,Premium,31,59.3,250k-499k,Web,Active
FT-C01199,Ada Bello,27,Female,Kaduna,Student,Current,92,48.8,Below 100k,Web,Active
FT-C01200,Grace Williams,43,Female,Kaduna,Everyday,Savings,92,92.3,500k-999k,USSD,Active
FT-C01201,Fatima Adebayo,58,Male,Abuja,SME,Savings,30,53.8,Below 100k,Mobile App,Active
FT-C01202,Yusuf Ibrahim,52,Female,Lagos,SME,Current,18,76.8,1m+,Mobile App,Active
FT-C01203,Amina Mohammed,42,Male,Lagos,Premium,Savings,44,56.1,Below 100k,Mobile App,Active
FT-C01204,Emeka Eze,43,Female,Lagos,Student,Savings,27,59.4,250k-499k,Web,Active
FT-C01205,Yusuf Bello,28,Female,Kano,Everyday,Premium,26,66,500k-999k,USSD,Active
FT-C01206,Ibrahim Adebayo,55,Male,Lagos,Everyday,Savings,60,77.8,Below 100k,Mobile App,Active
FT-C01207,Grace Eze,19,Male,Abuja,Student,Savings,18,63.3,250k-499k,Mobile App,Active
FT-C01208,Yusuf Usman,24,Female,Abuja,Everyday,Savings,89,47.5,100k-249k,USSD,Active
FT-C01209,Zainab Bello,35,Male,Enugu,Everyday,Savings,56,68.3,250k-499k,Mobile App,Dormant
FT-C01210,Fatima Usman,44,Male,Lagos,Premium,Savings,31,54.2,100k-249k,USSD,Active
FT-C01211,Samuel Ojo,51,Female,Lagos,Everyday,Current,59,95.8,Below 100k,Mobile App,Active
FT-C01212,Ada Ibrahim,44,Female,Lagos,SME,Current,2,63.3,250k-499k,Mobile App,Active
FT-C01213,Zainab Nwosu,34,Prefer not to say,Enugu,Everyday,Savings,39,56,100k-249k,Mobile App,Active
FT-C01214,Chiamaka Okafor,60,Male,Ibadan,Student,Premium,61,100,250k-499k,Mobile App,Active
FT-C01215,David Okafor,61,Male,Lagos,Premium,Savings,63,81.3,100k-249k,Mobile App,Dormant
FT-C01216,Daniel Usman,41,Male,Lagos,Student,Savings,96,51.9,100k-249k,Mobile App,Active
FT-C01217,Tunde Ibrahim,42,Female,Lagos,Everyday,Current,18,53.8,250k-499k,USSD,Dormant
FT-C01218,David Usman,24,Female,Lagos,Premium,Current,17,76.5,250k-499k,Web,Active
FT-C01219,Daniel Bello,23,Female,Kaduna,SME,Current,39,68.8,100k-249k,Web,Active
FT-C01220,Ada Bello,41,Male,Kano,Premium,Premium,71,84,100k-249k,Mobile App,Active
FT-C01221,Tunde Bello,50,Male,Abuja,Everyday,Current,54,56.1,100k-249k,USSD,Active
FT-C01222,Zainab Mohammed,46,Male,Enugu,Premium,Premium,94,80.6,Below 100k,Mobile App,Active
FT-C01223,Daniel Mohammed,60,Female,Lagos,Student,Savings,76,27.7,100k-249k,Mobile App,Restricted
FT-C01224,Grace Adeyemi,39,Female,Kano,Everyday,Current,35,65.2,100k-249k,Mobile App,Active
FT-C01225,Grace Mohammed,43,Male,Benin City,SME,Premium,11,56.9,250k-499k,Mobile App,Dormant
FT-C01226,Grace Garba,45,Male,Abuja,Everyday,Current,61,59.8,250k-499k,USSD,Active
FT-C01227,Yusuf Eze,38,Male,Kano,Premium,Savings,44,66.1,100k-249k,Mobile App,Active
FT-C01228,Fatima Garba,24,Female,Lagos,Student,Savings,68,88.5,100k-249k,Mobile App,Active
FT-C01229,Tunde Ojo,34,Male,Lagos,Student,Savings,25,47.2,100k-249k,Web,Active
FT-C01230,Amina Garba,37,Female,Lagos,SME,Savings,48,28.6,250k-499k,Mobile App,Active
FT-C01231,David Bello,58,Male,Abuja,SME,Premium,32,49.3,1m+,Web,Dormant
FT-C01232,Daniel Nwosu,37,Female,Kano,Everyday,Savings,84,86.4,250k-499k,Mobile App,Active
FT-C01233,Grace Adebayo,39,Male,Kaduna,Everyday,Savings,95,38.4,500k-999k,Web,Active
FT-C01234,Daniel Ibrahim,45,Female,Ibadan,Everyday,Premium,4,57.7,500k-999k,Mobile App,Active
FT-C01235,Daniel Garba,57,Male,Enugu,Student,Savings,38,83.1,100k-249k,USSD,Active
FT-C01236,Ada Usman,24,Female,Benin City,SME,Savings,63,66.9,Below 100k,Mobile App,Active
FT-C01237,Zainab Adeyemi,18,Female,Lagos,Everyday,Savings,47,88.3,250k-499k,Web,Active
FT-C01238,Zainab Adeyemi,49,Female,Abuja,Everyday,Current,1,31.4,100k-249k,Mobile App,Active
FT-C01239,Blessing Eze,30,Female,Lagos,Everyday,Savings,3,62.2,250k-499k,Mobile App,Active
FT-C01240,Ada Eze,47,Female,Ibadan,Student,Premium,86,92.1,500k-999k,Mobile App,Active
FT-C01241,Ada Williams,40,Male,Kaduna,Everyday,Savings,62,47.7,500k-999k,Mobile App,Active
FT-C01242,Amina Garba,36,Female,Lagos,Everyday,Savings,64,86.6,100k-249k,Mobile App,Active
FT-C01243,Daniel Ojo,49,Male,Kano,Premium,Savings,17,63.8,250k-499k,Web,Active
FT-C01244,Samuel Mohammed,47,Male,Ibadan,Student,Current,78,75.8,250k-499k,Mobile App,Active
FT-C01245,Daniel Ibrahim,46,Male,Port Harcourt,Premium,Savings,62,90.8,500k-999k,Web,Active
FT-C01246,Zainab Mohammed,62,Female,Abuja,Premium,Savings,35,75.7,500k-999k,Mobile App,Dormant
FT-C01247,Yusuf Garba,46,Female,Abuja,Everyday,Savings,13,57.4,1m+,Mobile App,Active
FT-C01248,Fatima Nwosu,47,Male,Lagos,Premium,Current,35,78.1,Below 100k,Web,Active
FT-C01249,Tunde Adebayo,33,Prefer not to say,Lagos,Student,Savings,43,56.1,100k-249k,Web,Active
FT-C01250,Grace Eze,57,Female,Lagos,SME,Current,2,72.9,100k-249k,Mobile App,Active
FT-C01251,Ibrahim Mohammed,36,Female,Port Harcourt,Everyday,Current,56,45.5,Below 100k,Mobile App,Active
FT-C01252,Grace Mohammed,35,Female,Lagos,Everyday,Savings,77,68.5,1m+,Mobile App,Active
FT-C01253,Amina Mohammed,18,Prefer not to say,Enugu,Everyday,Savings,51,89.4,1m+,Mobile App,Active
FT-C01254,Amina Eze,31,Female,Port Harcourt,Everyday,Savings,54,62.6,100k-249k,Mobile App,Dormant
FT-C01255,Fatima Okafor,64,Female,Ibadan,Student,Savings,16,87.7,Below 100k,Web,Active
FT-C01256,Yusuf Okafor,19,Male,Abuja,Everyday,Savings,18,100,100k-249k,Mobile App,Active
FT-C01257,Yusuf Mohammed,45,Female,Port Harcourt,Everyday,Savings,7,67.5,500k-999k,Mobile App,Active
FT-C01258,Mariam Williams,47,Female,Kaduna,Everyday,Savings,45,79.1,100k-249k,USSD,Active
FT-C01259,Grace Eze,55,Male,Lagos,Everyday,Savings,36,76.6,Below 100k,Web,Active
FT-C01260,Grace Bello,21,Male,Lagos,Everyday,Savings,41,72.1,Below 100k,Mobile App,Active
FT-C01261,David Eze,18,Female,Kano,Everyday,Savings,94,82.2,100k-249k,Mobile App,Active
FT-C01262,Daniel Garba,25,Female,Lagos,Everyday,Current,42,63.5,1m+,Mobile App,Active
FT-C01263,Zainab Nwosu,46,Female,Lagos,Student,Premium,7,56.1,100k-249k,Web,Active
FT-C01264,Fatima Bello,56,Female,Abuja,Premium,Premium,15,40.5,100k-249k,Mobile App,Active
FT-C01265,Amina Bello,20,Male,Lagos,Everyday,Savings,60,61.8,Below 100k,Mobile App,Active
FT-C01266,David Eze,49,Female,Port Harcourt,SME,Savings,40,84.2,250k-499k,Mobile App,Restricted
FT-C01267,Fatima Bello,27,Female,Lagos,Premium,Savings,83,51.1,250k-499k,Mobile App,Active
FT-C01268,Ibrahim Okafor,27,Female,Enugu,Student,Savings,37,72.4,100k-249k,Mobile App,Active
FT-C01269,Chiamaka Williams,36,Male,Kano,Everyday,Savings,66,65.8,100k-249k,Web,Active
FT-C01270,Ibrahim Adeyemi,63,Male,Ibadan,Everyday,Current,55,56.8,500k-999k,Mobile App,Active
FT-C01271,Blessing Eze,51,Male,Ibadan,Everyday,Savings,77,34.6,Below 100k,Mobile App,Active
FT-C01272,Mariam Eze,50,Female,Enugu,Everyday,Savings,95,92.5,250k-499k,Mobile App,Active
FT-C01273,Mariam Adeyemi,40,Male,Lagos,Everyday,Premium,80,77.3,100k-249k,Mobile App,Active
FT-C01274,Mariam Ojo,45,Male,Enugu,SME,Savings,56,100,100k-249k,Mobile App,Active
FT-C01275,Grace Nwosu,49,Female,Kano,Everyday,Savings,44,87.4,250k-499k,Mobile App,Active
FT-C01276,Ibrahim Okafor,24,Female,Kano,Everyday,Savings,57,92.1,500k-999k,Web,Active
FT-C01277,Chiamaka Usman,46,Female,Port Harcourt,Premium,Savings,6,36.5,250k-499k,USSD,Active
FT-C01278,Zainab Williams,25,Female,Lagos,Everyday,Current,92,36.2,Below 100k,USSD,Active
FT-C01279,Yusuf Mohammed,18,Female,Abuja,Premium,Savings,32,68.8,250k-499k,Mobile App,Active
